,class,height,width,object_angle,distance
4014,Pedestrian,21.460000000000008,50.21000000000001,-1.05,25.34
4015,Pedestrian,20.069999999999993,60.53,1.98,20.9
4016,Pedestrian,23.079999999999984,62.94999999999999,2.05,21.67
4017,Cyclist,7.669999999999959,21.110000000000014,1.64,61.13
4018,Pedestrian,14.880000000000024,53.42999999999998,1.97,22.06
4019,Pedestrian,23.77000000000001,59.41,2.02,21.85
4020,Pedestrian,14.95999999999998,43.869999999999976,-2.68,30.93
4021,Cyclist,35.559999999999945,61.56,-1.84,22.5
4022,Cyclist,12.430000000000064,38.5,1.59,34.66
4023,Cyclist,42.75999999999999,59.610000000000014,-1.13,22.93
4024,Pedestrian,47.75999999999999,110.39000000000001,2.45,11.22
4025,Pedestrian,36.899999999999864,87.25,-2.06,14.47
4026,Person_sitting,66.0200000000001,63.58000000000001,2.75,15.56
4027,Person_sitting,65.38999999999999,54.94999999999999,2.8,17.02
4028,Cyclist,6.490000000000009,17.039999999999992,1.58,68.48
4029,Pedestrian,43.34000000000003,137.65,-2.28,9.12
4030,Pedestrian,22.670000000000016,74.44000000000003,-1.99,16.67
4031,Pedestrian,70.17999999999984,159.36999999999998,-0.58,8.1
4032,Pedestrian,83.94000000000005,180.19000000000003,-0.54,7.35
4033,Cyclist,37.799999999999955,69.35,-1.6,18.51
4034,Pedestrian,41.39000000000004,109.24999999999997,0.09,11.49
4035,Pedestrian,46.73000000000002,108.30000000000001,0.12,10.9
4036,Pedestrian,20.33000000000004,41.08000000000001,2.6,28.9
4037,Person_sitting,171.49,134.08,2.2,3.42
4038,Person_sitting,86.91999999999996,100.57,-2.51,9.16
4039,Person_sitting,54.73000000000002,92.37,1.72,10.44
4040,Person_sitting,41.95999999999992,64.87,-1.75,14.27
4041,Person_sitting,43.110000000000014,56.869999999999976,1.13,15.26
4042,Pedestrian,50.610000000000014,135.16,-1.53,9.73
4043,Pedestrian,90.49000000000001,162.4,2.93,8.95
4044,Pedestrian,20.970000000000027,60.16,0.35,18.95
4045,Pedestrian,20.680000000000007,55.109999999999985,2.02,24.7
4046,Pedestrian,94.0,190.12,0.49,7.24
4047,Pedestrian,70.00999999999999,144.60999999999999,0.6,8.58
4048,Cyclist,66.54000000000008,107.74000000000004,-1.41,12.63
4049,Cyclist,36.52000000000001,41.94,-1.07,31.58
4050,Pedestrian,35.65999999999997,113.97000000000003,-1.53,11.66
4051,Pedestrian,40.0,84.53000000000003,2.5,15.73
4052,Pedestrian,24.329999999999984,80.18,1.75,16.17
4053,Pedestrian,26.659999999999968,79.9,1.28,15.53
4054,Pedestrian,26.0,78.36999999999998,1.35,16.37
4055,Pedestrian,25.33000000000004,67.97999999999999,-1.6,20.49
4056,Pedestrian,28.33000000000004,105.38000000000002,-1.61,11.96
4057,Pedestrian,43.16999999999996,83.77999999999997,-1.66,15.22
4058,Pedestrian,29.33000000000004,84.02000000000001,-1.73,15.9
4059,Pedestrian,21.620000000000005,70.70000000000002,-1.81,19.15
4060,Pedestrian,57.669999999999995,129.26,-2.11,10.54
4061,Pedestrian,73.96000000000004,168.93000000000004,-2.06,7.33
4062,Pedestrian,26.34999999999991,79.0,-1.75,15.3
4063,Cyclist,36.69999999999999,56.889999999999986,1.38,22.72
4064,Cyclist,15.920000000000073,29.789999999999992,1.68,42.23
4065,Pedestrian,17.319999999999993,47.31,-1.64,30.16
4066,Pedestrian,34.0,74.89999999999998,2.09,18.44
4067,Cyclist,118.48000000000002,153.51,0.99,10.58
4068,Pedestrian,19.340000000000003,52.00999999999999,1.96,26.64
4069,Pedestrian,23.669999999999987,52.66999999999999,1.94,26.46
4070,Pedestrian,55.32999999999993,126.14999999999998,0.76,11.27
4071,Pedestrian,53.5,120.38,0.81,11.74
4072,Pedestrian,52.33999999999992,137.02999999999997,0.74,10.45
4073,Pedestrian,126.00000000000011,215.20999999999998,0.16,6.88
4074,Pedestrian,118.65999999999997,187.85,0.13,7.36
4075,Pedestrian,107.67000000000007,202.04,0.46,7.1
4076,Pedestrian,68.32999999999993,186.16,0.4,7.64
4077,Pedestrian,60.32999999999993,157.34,0.39,8.26
4078,Pedestrian,71.0,148.48999999999998,0.76,9.41
4079,Cyclist,105.60000000000014,110.02999999999997,-2.18,12.88
4080,Cyclist,55.33000000000004,75.95999999999998,-1.98,16.29
4081,Cyclist,17.66999999999996,56.73999999999998,-1.58,21.55
4082,Pedestrian,14.949999999999932,34.44999999999999,0.81,35.87
4083,Pedestrian,20.670000000000073,68.72,1.27,18.22
4084,Cyclist,134.51,242.05,0.84,4.53
4085,Cyclist,196.75,196.14000000000001,-2.2,7.46
4086,Pedestrian,37.34000000000003,86.69,-0.35,15.19
4087,Pedestrian,14.0,49.56,-1.8,25.01
4088,Pedestrian,22.0,54.46000000000001,-1.78,24.99
4089,Pedestrian,94.34000000000003,219.01,-1.39,5.34
4090,Cyclist,7.42999999999995,17.22,1.65,78.87
4091,Cyclist,7.1299999999999955,16.30000000000001,1.63,78.97
4092,Pedestrian,20.389999999999986,54.369999999999976,-1.76,24.53
4093,Pedestrian,12.330000000000041,32.28999999999999,1.8,42.44
4094,Pedestrian,60.0,159.11,2.8,9.22
4095,Pedestrian,117.75999999999999,200.93,-2.56,4.43
4096,Pedestrian,32.339999999999975,92.90000000000003,-1.94,13.42
4097,Pedestrian,46.670000000000016,136.17999999999998,-1.85,9.48
4098,Pedestrian,61.0,157.95000000000002,-1.79,9.11
4099,Pedestrian,69.66999999999996,181.41000000000003,1.2,7.6
4100,Cyclist,77.45999999999992,111.81,1.89,11.61
4101,Cyclist,41.580000000000155,63.829999999999984,1.76,19.86
4102,Pedestrian,11.659999999999968,41.079999999999984,1.37,34.09
4103,Pedestrian,13.340000000000032,35.70999999999998,-2.04,33.3
4104,Cyclist,46.99000000000001,42.400000000000006,-0.57,31.33
4105,Pedestrian,13.330000000000155,43.32000000000002,0.09,29.44
4106,Pedestrian,24.0,44.28,3.05,28.82
4107,Cyclist,8.639999999999986,22.049999999999983,1.6,53.12
4108,Cyclist,55.319999999999936,49.93000000000001,-0.12,25.27
4109,Cyclist,47.26999999999998,45.04999999999998,-0.29,29.87
4110,Pedestrian,21.540000000000077,45.650000000000006,0.44,28.83
4111,Cyclist,35.0,32.610000000000014,-0.51,37.93
4112,Pedestrian,24.090000000000032,49.610000000000014,0.23,26.15
4113,Cyclist,56.25999999999999,52.30000000000001,-0.69,23.89
4114,Pedestrian,18.80000000000001,47.05000000000001,3.13,27.57
4115,Pedestrian,52.579999999999984,92.04999999999998,1.3,13.25
4116,Pedestrian,53.32999999999993,124.57,1.25,11.91
4117,Pedestrian,36.670000000000016,100.19999999999999,0.31,12.8
4118,Pedestrian,55.32999999999993,143.81,-0.17,8.99
4119,Cyclist,18.430000000000064,42.10000000000002,1.65,28.24
4120,Cyclist,17.909999999999968,39.18000000000001,1.52,32.2
4121,Cyclist,13.780000000000086,33.35000000000002,1.49,40.21
4122,Pedestrian,54.65999999999997,92.05000000000001,0.6,14.64
4123,Cyclist,54.06000000000006,46.22,-0.63,26.86
4124,Pedestrian,50.670000000000016,107.32999999999998,0.26,12.25
4125,Cyclist,31.050000000000068,55.81999999999999,-1.5,22.76
4126,Pedestrian,24.329999999999984,74.81,0.71,16.62
4127,Pedestrian,32.0,73.07000000000002,0.66,16.03
4128,Cyclist,100.03999999999996,92.69999999999999,-0.14,13.7
4129,Pedestrian,42.33,77.46999999999997,-2.55,15.07
4130,Pedestrian,47.0,97.28000000000003,-2.85,13.52
4131,Pedestrian,32.66,94.05000000000001,-2.61,15.0
4132,Cyclist,13.850000000000023,31.830000000000013,1.66,43.12
4133,Cyclist,12.430000000000064,29.75,1.61,43.67
4134,Pedestrian,17.659999999999968,45.94,-2.23,26.69
4135,Cyclist,12.710000000000036,29.710000000000008,1.65,46.13
4136,Cyclist,11.680000000000064,27.78,1.61,46.7
4137,Pedestrian,11.330000000000041,36.18000000000001,-2.23,33.89
4138,Pedestrian,49.66,177.65000000000003,2.22,6.93
4139,Pedestrian,63.00999999999999,146.92000000000002,2.13,8.06
4140,Pedestrian,44.93999999999994,103.69,-1.19,11.47
4141,Pedestrian,36.80000000000001,126.70000000000002,0.37,9.76
4142,Pedestrian,42.670000000000016,97.30000000000001,1.64,13.22
4143,Pedestrian,35.61999999999989,85.89000000000001,-1.87,15.25
4144,Pedestrian,26.379999999999995,67.1,-1.56,19.5
4145,Pedestrian,17.430000000000064,55.78999999999999,1.99,22.77
4146,Pedestrian,15.840000000000032,51.379999999999995,1.65,25.93
4147,Pedestrian,16.17999999999995,55.69,1.45,24.84
4148,Pedestrian,46.0,103.72000000000003,-0.42,12.73
4149,Pedestrian,14.660000000000082,54.56999999999999,-1.81,22.75
4150,Pedestrian,18.0,59.849999999999994,-1.78,22.77
4151,Cyclist,36.97999999999999,38.66999999999999,2.23,33.88
4152,Cyclist,133.26,188.10999999999999,1.91,7.31
4153,Cyclist,62.52999999999997,133.43999999999997,1.73,10.69
4154,Pedestrian,16.350000000000023,49.83000000000001,-2.04,22.75
4155,Pedestrian,18.659999999999968,52.83000000000001,-1.95,22.48
4156,Pedestrian,11.080000000000041,39.5,1.36,35.05
4157,Pedestrian,13.169999999999959,40.00999999999999,1.34,35.05
4158,Pedestrian,9.0,20.44999999999999,0.56,67.54
4159,Pedestrian,8.329999999999927,19.900000000000006,0.65,68.2
4160,Pedestrian,71.66999999999996,177.94000000000003,2.56,7.75
4161,Cyclist,114.63,122.55000000000001,-2.58,10.86
4162,Pedestrian,27.0,94.61999999999998,2.95,12.43
4163,Pedestrian,22.0,76.86000000000001,2.43,14.33
4164,Pedestrian,24.0,96.93,0.41,12.1
4165,Cyclist,88.03000000000009,95.80000000000001,-2.8,13.4
4166,Pedestrian,61.999999999999986,155.58999999999997,-2.72,8.25
4167,Cyclist,25.00999999999999,73.88999999999999,-1.57,18.7
4168,Pedestrian,37.34000000000003,87.29000000000002,0.79,13.37
4169,Pedestrian,19.339999999999918,47.56999999999999,-1.71,25.09
4170,Pedestrian,104.32999999999993,247.78,-1.88,6.19
4171,Pedestrian,53.65000000000009,247.01999999999998,-1.91,5.92
4172,Cyclist,104.79999999999995,76.73999999999998,2.84,16.34
4173,Pedestrian,19.329999999999984,75.41999999999999,0.05,18.25
4174,Pedestrian,69.65999999999997,178.78,3.09,7.55
4175,Cyclist,48.700000000000045,68.22,-1.98,20.21
4176,Cyclist,30.450000000000045,50.51999999999998,-1.88,24.08
4177,Cyclist,24.730000000000018,41.26999999999998,-1.86,29.35
4178,Pedestrian,15.389999999999986,41.69999999999999,2.0,28.18
4179,Cyclist,17.699999999999932,46.20999999999998,-1.59,27.91
4180,Cyclist,42.84999999999991,62.94,-1.95,21.83
4181,Cyclist,28.129999999999995,47.04000000000002,-1.88,25.81
4182,Cyclist,22.460000000000036,38.95999999999998,-1.84,31.05
4183,Cyclist,38.57000000000005,54.66,-2.08,22.74
4184,Pedestrian,31.670000000000073,70.44,1.3,18.51
4185,Pedestrian,25.480000000000018,67.76000000000002,1.23,18.07
4186,Pedestrian,23.22,62.420000000000016,2.97,22.5
4187,Pedestrian,81.68,167.99999999999997,0.47,8.03
4188,Person_sitting,69.60000000000002,144.42999999999998,1.56,8.73
4189,Pedestrian,78.65999999999997,230.22,-1.53,5.55
4190,Person_sitting,19.879999999999995,33.18000000000001,-3.07,23.57
4191,Cyclist,116.03999999999996,98.34,3.02,11.81
4192,Cyclist,126.65999999999997,114.59,-3.12,10.36
4193,Cyclist,21.18999999999994,39.22000000000003,-1.83,32.6
4194,Cyclist,8.379999999999995,21.49000000000001,1.6,54.48
4195,Pedestrian,72.92999999999998,149.84,-2.71,8.48
4196,Pedestrian,52.70999999999998,161.76,0.32,8.48
4197,Pedestrian,14.169999999999959,40.83000000000001,1.04,31.14
4198,Cyclist,91.89999999999998,132.04,-1.93,11.18
4199,Pedestrian,44.66999999999996,118.75,-1.89,10.3
4200,Pedestrian,18.66999999999996,60.04000000000002,-1.89,21.12
4201,Pedestrian,36.329999999999984,121.07999999999998,-1.55,11.63
4202,Pedestrian,45.32999999999993,129.34,1.21,8.71
4203,Pedestrian,50.25,135.73,1.18,9.13
4204,Pedestrian,31.0,82.18,-2.03,14.6
4205,Pedestrian,32.33000000000004,96.51999999999998,1.26,14.18
4206,Pedestrian,29.329999999999927,87.72,1.28,15.14
4207,Pedestrian,30.670000000000073,95.35999999999999,1.12,14.06
4208,Pedestrian,29.999999999999943,96.03,1.26,13.76
4209,Pedestrian,16.659999999999968,52.78,-2.61,25.09
4210,Pedestrian,24.670000000000016,61.55000000000001,1.17,21.41
4211,Pedestrian,21.0,62.00999999999999,1.33,21.09
4212,Pedestrian,19.329999999999984,62.74000000000001,1.35,21.35
4213,Pedestrian,21.0,60.84,-1.98,20.86
4214,Pedestrian,36.0,121.02000000000001,-1.56,11.63
4215,Pedestrian,30.66999999999996,96.80999999999997,1.37,11.49
4216,Pedestrian,45.66999999999996,103.34,1.33,11.8
4217,Pedestrian,41.33000000000004,97.41999999999999,-1.87,12.39
4218,Pedestrian,28.0,85.22,1.3,16.0
4219,Pedestrian,23.33000000000004,77.77000000000001,1.26,17.01
4220,Pedestrian,24.329999999999984,83.01999999999998,1.17,16.07
4221,Pedestrian,28.339999999999975,84.85999999999999,1.22,15.48
4222,Pedestrian,17.659999999999968,54.03,-2.56,25.28
4223,Pedestrian,24.0,53.44,-2.6,24.79
4224,Pedestrian,22.0,61.48000000000002,0.8,21.71
4225,Pedestrian,11.340000000000032,26.75,1.77,51.17
4226,Cyclist,10.139999999999986,25.340000000000003,1.61,46.34
4227,Cyclist,37.83999999999992,37.379999999999995,-2.99,35.55
4228,Pedestrian,105.05000000000001,212.51999999999998,-2.71,6.57
4229,Cyclist,63.8,59.91,-0.93,22.38
4230,Pedestrian,17.339999999999975,54.599999999999994,2.06,24.18
4231,Pedestrian,7.159999999999968,19.159999999999997,3.11,67.43
4232,Pedestrian,15.330000000000041,52.72999999999999,0.21,23.97
4233,Cyclist,88.5,66.38000000000002,3.05,18.1
4234,Pedestrian,45.60000000000001,197.48999999999998,-0.94,6.8
4235,Pedestrian,46.66000000000001,195.04000000000002,-1.0,6.82
4236,Cyclist,19.779999999999973,54.41,1.39,25.44
4237,Cyclist,9.550000000000068,23.310000000000002,1.63,58.5
4238,Cyclist,9.0,21.980000000000018,1.6,58.79
4239,Cyclist,125.87,143.92000000000002,-0.85,9.04
4240,Pedestrian,38.0,100.41999999999999,-0.42,13.76
4241,Pedestrian,31.670000000000016,88.89000000000001,-0.34,15.57
4242,Pedestrian,32.75,69.89000000000001,-2.2,16.91
4243,Pedestrian,67.57999999999998,147.74,1.82,8.71
4244,Pedestrian,35.40999999999997,107.31,1.58,11.82
4245,Pedestrian,43.049999999999955,107.59,0.34,11.63
4246,Pedestrian,30.360000000000014,83.35000000000002,1.36,17.22
4247,Pedestrian,32.299999999999955,79.09,1.3,17.25
4248,Cyclist,52.06999999999999,90.30000000000001,1.81,15.86
4249,Cyclist,40.620000000000005,82.37,1.7,16.37
4250,Cyclist,21.149999999999977,44.01000000000002,1.68,30.22
4251,Pedestrian,43.92999999999995,138.8,-1.63,9.43
4252,Pedestrian,56.02999999999997,141.48000000000002,-1.74,9.71
4253,Pedestrian,61.420000000000016,151.33,-1.3,9.02
4254,Cyclist,95.93,163.69,1.85,8.82
4255,Cyclist,56.80000000000001,90.34000000000003,1.75,14.43
4256,Cyclist,35.539999999999964,74.6,1.71,18.29
4257,Pedestrian,17.379999999999995,62.55000000000001,-1.52,19.16
4258,Pedestrian,27.75999999999999,84.40999999999997,-1.75,13.6
4259,Pedestrian,30.610000000000014,90.07,-1.62,13.39
4260,Pedestrian,56.559999999999945,177.31000000000003,2.18,6.89
4261,Pedestrian,22.870000000000005,63.25,1.2,22.07
4262,Pedestrian,24.039999999999964,64.71000000000001,1.11,21.83
4263,Pedestrian,7.720000000000027,18.52000000000001,3.1,69.73
4264,Pedestrian,59.66999999999996,166.80999999999997,-1.97,7.97
4265,Pedestrian,62.0,166.31,-1.99,8.35
4266,Pedestrian,50.33000000000001,117.94,-1.7,11.57
4267,Pedestrian,23.0,76.06,-1.81,17.01
4268,Pedestrian,47.0,114.05999999999997,-2.11,11.34
4269,Pedestrian,123.0,192.49,2.75,7.14
4270,Pedestrian,60.32999999999993,149.92999999999998,1.76,8.73
4271,Pedestrian,40.660000000000025,103.29999999999998,1.93,12.34
4272,Pedestrian,31.340000000000032,106.95000000000002,1.88,12.33
4273,Pedestrian,112.42000000000007,146.23,-2.99,9.25
4274,Pedestrian,30.329999999999984,81.38,0.32,15.66
4275,Cyclist,160.33999999999992,120.83999999999997,2.88,10.2
4276,Cyclist,169.06999999999994,167.21,2.26,7.91
4277,Pedestrian,41.33000000000004,141.40999999999997,0.18,9.89
4278,Pedestrian,97.32999999999993,176.18999999999997,2.7,7.67
4279,Pedestrian,24.0,62.91999999999999,-0.87,19.3
4280,Pedestrian,18.33000000000004,46.23999999999998,1.93,23.71
4281,Pedestrian,15.670000000000073,60.359999999999985,2.55,21.87
4282,Pedestrian,8.330000000000041,39.24000000000001,2.18,33.33
4283,Pedestrian,28.230000000000018,70.16000000000003,-2.68,19.36
4284,Pedestrian,25.75999999999999,68.12,-2.72,19.74
4285,Pedestrian,62.33000000000004,147.88,2.82,9.23
4286,Pedestrian,69.66999999999996,138.3,-0.95,8.31
4287,Pedestrian,60.66999999999996,195.20999999999998,0.93,7.11
4288,Pedestrian,13.310000000000002,31.22999999999999,-2.9,38.12
4289,Pedestrian,37.57999999999993,105.68999999999997,-1.49,12.53
4290,Pedestrian,30.57000000000005,77.58000000000001,2.48,17.09
4291,Pedestrian,24.58000000000004,72.97,1.81,17.7
4292,Person_sitting,134.02,91.89999999999998,-2.42,3.2
4293,Pedestrian,27.720000000000027,71.19,1.32,17.38
4294,Pedestrian,25.32000000000005,70.15,1.39,18.25
4295,Pedestrian,25.91999999999996,65.88999999999999,-1.57,21.13
4296,Pedestrian,30.450000000000045,100.29000000000002,-1.62,12.53
4297,Pedestrian,33.700000000000045,80.47,-1.72,16.59
4298,Pedestrian,37.25,68.10000000000002,-1.81,19.87
4299,Pedestrian,64.72999999999999,118.94000000000003,-2.19,11.41
4300,Person_sitting,127.01,150.27999999999997,0.53,6.56
4301,Pedestrian,71.86000000000001,151.99999999999997,-0.42,8.36
4302,Pedestrian,30.329999999999927,80.46000000000001,-1.59,15.93
4303,Pedestrian,32.0,83.35,-1.66,16.13
4304,Pedestrian,31.659999999999968,85.94999999999999,-1.41,15.44
4305,Cyclist,23.309999999999945,47.619999999999976,1.72,28.23
4306,Cyclist,107.24000000000001,130.10000000000002,-0.98,9.93
4307,Pedestrian,38.629999999999995,96.41,-0.43,14.31
4308,Pedestrian,31.670000000000073,78.07,-1.89,16.24
4309,Cyclist,22.469999999999914,46.97,-1.64,30.26
4310,Cyclist,8.990000000000009,29.28,-1.58,45.31
4311,Pedestrian,50.0,167.22000000000003,-0.44,8.32
4312,Pedestrian,80.67,162.78000000000003,0.53,8.69
4313,Cyclist,18.000000000000057,21.860000000000014,2.13,55.33
4314,Pedestrian,14.18999999999994,39.60000000000002,-1.71,33.56
4315,Cyclist,29.99000000000001,59.78,1.73,23.44
4316,Cyclist,23.620000000000005,55.32000000000002,1.63,23.92
4317,Cyclist,15.360000000000014,34.70999999999998,1.64,38.06
4318,Pedestrian,70.32999999999998,154.26000000000002,-2.7,8.43
4319,Pedestrian,7.75,31.180000000000007,1.07,40.69
4320,Pedestrian,9.5,25.580000000000013,-0.78,50.06
4321,Pedestrian,33.089999999999975,108.21000000000001,-1.23,12.45
4322,Pedestrian,17.78000000000003,85.41,-1.26,15.52
4323,Pedestrian,22.74000000000001,87.88999999999999,-1.28,14.88
4324,Pedestrian,45.65999999999997,115.4,-2.0,11.73
4325,Pedestrian,27.0,66.22,-1.17,19.5
4326,Pedestrian,37.33,85.47,-2.52,15.7
4327,Pedestrian,30.110000000000014,58.5,-1.11,23.8
4328,Pedestrian,26.000000000000014,78.78999999999999,2.2,15.82
4329,Pedestrian,19.340000000000003,64.53,-1.6,22.56
4330,Pedestrian,26.0,57.25999999999999,-1.29,22.28
4331,Pedestrian,19.0,53.25,1.99,23.72
4332,Pedestrian,18.340000000000003,55.98000000000002,2.02,24.33
4333,Pedestrian,14.340000000000003,47.94999999999999,1.92,24.56
4334,Pedestrian,20.669999999999987,52.68000000000001,1.9,24.6
4335,Pedestrian,11.330000000000013,43.869999999999976,-2.68,30.94
4336,Pedestrian,100.0,183.03,-0.37,7.51
4337,Cyclist,69.34000000000003,126.03999999999999,-1.95,10.97
4338,Pedestrian,61.65999999999997,172.57,-1.58,7.35
4339,Cyclist,52.43999999999994,58.41,-0.93,22.43
4340,Pedestrian,58.0,143.5,-1.12,9.15
4341,Pedestrian,22.660000000000082,65.63,1.48,19.9
4342,Pedestrian,12.669999999999959,48.120000000000005,-0.83,26.86
4343,Pedestrian,17.0,48.849999999999994,-1.35,26.4
4344,Pedestrian,25.0,57.68000000000001,2.53,23.98
4345,Pedestrian,20.670000000000073,62.48000000000002,2.77,22.73
4346,Cyclist,35.3,83.75000000000003,2.24,14.63
4347,Pedestrian,25.329999999999984,69.51000000000002,2.03,18.88
4348,Pedestrian,33.0,69.16999999999999,1.99,18.57
4349,Pedestrian,13.0,39.25,1.77,30.47
4350,Cyclist,17.350000000000023,34.660000000000025,-1.87,35.08
4351,Pedestrian,34.18000000000001,69.71000000000001,1.23,17.29
4352,Cyclist,130.26999999999998,160.48000000000002,-2.03,9.2
4353,Pedestrian,32.34000000000003,94.82000000000002,0.35,13.5
4354,Pedestrian,20.170000000000073,56.80000000000001,1.37,25.47
4355,Pedestrian,9.669999999999959,31.109999999999985,-2.23,39.35
4356,Pedestrian,62.40000000000009,144.14999999999998,0.05,8.97
4357,Cyclist,31.209999999999923,68.07,-1.81,16.03
4358,Cyclist,30.75,32.95999999999998,2.24,36.71
4359,Cyclist,16.879999999999995,37.03,-1.69,37.3
4360,Pedestrian,90.81,136.29000000000002,2.51,10.2
4361,Pedestrian,52.98,133.39,2.68,10.48
4362,Cyclist,51.460000000000036,112.11999999999998,-1.86,12.23
4363,Pedestrian,33.39999999999998,81.75999999999999,-0.8,14.9
4364,Cyclist,30.24000000000001,52.889999999999986,-1.35,24.77
4365,Pedestrian,22.069999999999936,63.06999999999999,-0.87,20.35
4366,Pedestrian,14.360000000000014,38.31,2.1,33.78
4367,Pedestrian,10.769999999999982,38.140000000000015,-1.43,33.75
4368,Pedestrian,11.610000000000014,38.19,-1.42,33.69
4369,Pedestrian,13.139999999999986,37.849999999999994,2.33,36.34
4370,Pedestrian,12.200000000000045,40.870000000000005,2.79,34.55
4371,Pedestrian,32.66000000000008,87.91,0.96,13.55
4372,Pedestrian,27.670000000000073,101.42999999999998,-2.07,12.45
4373,Pedestrian,17.0,52.31,-1.77,23.31
4374,Pedestrian,9.5,23.689999999999998,0.56,58.37
4375,Pedestrian,6.0,23.05000000000001,0.75,58.97
4376,Cyclist,37.809999999999945,69.4,-1.6,18.49
